[762, 'Andrew Bergman', '$40,000,000 (estimated)', '$113,309,743', '1 hour 55 minutes']
[764, 'James Mangold', 2, '$941,414', '1 hour 45 minutes']
[765, 'Francis Ford Coppola', '$45,000,000 (estimated)', '$58,620,973', '1 hour 53 minutes']
[766, 'Mary Harron', 2, '$1,875,527', '1 hour 43 minutes']
[773, 'Djibril Diop Mambéty', 2, '$180', '1 hour 25 minutes']
[775, 'sFederico FelliniLouis MalleRoger Vadim', 2, 3, '2 hours 1 minute']
[778, 'Danny Boyle', '£1,500,000 (estimated)', '$16,981,823', '1 hour 33 minutes']
[779, 'Scott Winant', '$1,000,000 (estimated)', '$3,525,125', '1 hour 53 minutes']
[780, 'Roland Emmerich', '$75,000,000 (estimated)', '$817,400,891', '2 hours 25 minutes']
[781, 'Bernardo Bertolucci', '$10,000,000 (estimated)', '$4,885,548', '1 hour 58 minutes']
[782, 'Tony Scott', '$55,000,000 (estimated)', '$18,626,419', '1 hour 56 minutes']
[783, 'sGary TrousdaleKirk Wise', '$100,000,000 (estimated)', '$325,338,851', '1 hour 31 minutes']
[784, 'Ben Stiller', '$47,000,000 (estimated)', '$102,825,796', '1 hour 36 minutes']
[785, 'sBobby FarrellyPeter Farrelly', '$27,000,000 (estimated)', '$25,023,434', '1 hour 54 minutes']
[786, 'Chuck Russell', '$100,000,000 (estimated)', '$242,295,562', '1 hour 55 minutes']
[788, 'Tom Shadyac', '$54,000,000 (estimated)', '$273,961,019', '1 hour 35 minutes']
[790, 'Lucian Pintilie', 2, 3, '1 hour 22 minutes']
[791, 'Yale Strom', 2, 3, '1 hour 25 minutes']
[795, 'Alexandre Rockwell', 2, '$18,112', '1 hour 42 minutes']
[798, 'Rob Cohen', '$80,000,000 (estimated)', '$159,212,469', '1 hour 54 minutes']
[799, 'Peter Jackson', '$30,000,000 (estimated)', '$29,359,216', '1 hour 50 minutes']
[800, 'John Sayles', '$5,000,000 (estimated)', '$12,421,583', '2 hours 15 minutes']
[801, 'Bronwen Hughes', '$12,000,000 (estimated)', '$26,570,048', '1 hour 40 minutes']
[802, 'Jon Turteltaub', '$32,000,000 (estimated)', '$152,036,382', '2 hours 3 minutes']
[803, 'Nicole Holofcener', '$1,000,000 (estimated)', '$1,287,480', '1 hour 26 minutes']
[804, 'Edward Burns', '$3,500,000 (estimated)', '$9,538,948', '1 hour 36 minutes']
[805, 'Joel Schumacher', '$40,000,000 (estimated)', '$152,266,007', '2 hours 29 minutes']
[806, 'Michael Corrente', 2, '$665,450', '1 hour 28 minutes']
[808, 'Fraser C. Heston', '$23,000,000 (estimated)', '$11,829,959', '1 hour 49 minutes']
[809, 'Kevin Hooks', '$25,000,000 (estimated)', '$17,193,231', '1 hour 38 minutes']
[810, 'Paul Michael Glaser', '$20,000,000 (estimated)', '$18,937,262', '1 hour 33 minutes']
[813, 'Howard Franklin', '$30,000,000 (estimated)', '$8,315,693', '1 hour 33 minutes']
[818, 'Arlene Sanford', '$12,000,000 (estimated)', '$21,440,752', '1 hour 30 minutes']
[823, 'Éric Rohmer', 2, '$7,077', '1 hour 26 minutes']
[824, 'Peter Sehr', 2, 3, '2 hours 19 minutes']
[828, 'Steve Barron', '$25,000,000 (estimated)', '$15,094,530', '1 hour 36 minutes']
[829, 'John Payson', '$13,000,000 (estimated)', '$4,619,014', '1 hour 20 minutes']
[830, 'Hugh Wilson', '$26,000,000 (estimated)', '$181,489,203', '1 hour 43 minutes']
[832, 'Ron Howard', '$80,000,000 (estimated)', '$309,492,681', '2 hours 1 minute']
[833, 'Hart Bochner', 2, '$21,302,121', '1 hour 26 minutes']
[835, 'Annette Haywood-Carter', 2, '$269,300', '1 hour 42 minutes']
[836, 'Andrew Davis', '$50,000,000 (estimated)', '$60,209,334', '1 hour 47 minutes']
[837, 'Danny DeVito', '$36,000,000 (estimated)', '$33,460,753', '1 hour 38 minutes']
[838, 'Douglas McGrath', '$6,000,000 (estimated)', '$22,231,658', '2 hours']
[839, "'s Cut? Is the British Version uncensored?", '$13,000,000 (estimated)', '$17,917,287', '1 hour 24 minutes']
[840, 'Harry Winer', 2, '$7,032,782', '1 hour 48 minutes']
[841, 'Georges Franju', 2, '$61,453', '1 hour 30 minutes']
[842, 'Gilbert Adler', '$13,000,000 (estimated)', '$5,781,045', '1 hour 27 minutes']
[848, 'Lee David Zlotoff', '$6,000,000 (estimated)', '$12,658,486', '1 hour 57 minutes']
[849, 'John Carpenter', '$50,000,000 (estimated)', '$25,477,365', '1 hour 41 minutes']
[851, 'Julian Schnabel', '$3,300,000 (estimated)', '$3,046,399', '1 hour 47 minutes']
[852, 'Ron Shelton', '$45,000,000 (estimated)', '$53,854,588', '2 hours 15 minutes']
[858, 'Francis Ford Coppola', '$6,000,000 (estimated)', '$250,342,198', '2 hours 55 minutes']
[861, 'Stanley Tong', '$900,000 (estimated)', '$16,270,600', '1 hour 36 minutes']
[866, 'sLana WachowskiLilly Wachowski', '$4,500,000 (estimated)', '$3,802,260', '1 hour 49 minutes']
[867, 'Arthur Hiller', '$17,000,000 (estimated)', '$3,325,651', '1 hour 29 minutes']
[869, 'Robert Altman', '$19,000,000 (estimated)', '$1,356,828', '1 hour 56 minutes']
[870, 'Christopher Cain', '$53,000,000 (estimated)', '$19,745,922', '1 hour 34 minutes']
[875, 'Izidore K. Musallam', 2, 3, '1 hour 23 minutes']
[876, 'Stanley Tong', 2, 3, '1 hour 44 minutes']
[879, 'Peter Hyams', '$40,000,000 (estimated)', '$33,956,608', '1 hour 50 minutes']
[880, 'sJohn FrankenheimerRichard Stanley', '$40,000,000 (estimated)', '$49,627,779', '1 hour 36 minutes']
[881, 'David Mickey Evans', 2, '$26,491,793', '1 hour 41 minutes']
[882, 'David Koepp', '$8,000,000 (estimated)', '$3,622,979', '1 hour 34 minutes']
[885, 'Norman Jewison', '$30,000,000 (estimated)', '$4,357,406', '1 hour 50 minutes']
[886, 'Ernest R. Dickerson', '$25,000,000 (estimated)', '$22,611,954', '1 hour 24 minutes']
[888, 'Roy Allen Smith', 2, 3, '1 hour 11 minutes']
[889, 'Theo van Gogh', 2, 3, '1 hour 27 minutes']
[891, 'Joe Chappelle', '$5,000,000 (estimated)', '$15,116,634', '1 hour 27 minutes']
[892, 'Trevor Nunn', '$5,000,000 (estimated)', '$588,621', '2 hours 14 minutes']
[893, 'Keith Gordon', '$6,000,000 (estimated)', '$403,701', '1 hour 54 minutes']
[896, 'André Téchiné', 2, '$807,775', '1 hour 50 minutes']
[897, 'Sam Wood', '$3,000,000 (estimated)', 3, '2 hours 50 minutes']
[898, 'George Cukor', '$944,000 (estimated)', '$413,654', '1 hour 52 minutes']
[899, 'sStanley DonenGene Kelly', '$2,540,800 (estimated)', '$2,093,659', '1 hour 43 minutes']
[900, 'Vincente Minnelli', '$2,723,903 (estimated)', '$275,077', '1 hour 54 minutes']
[901, 'Stanley Donen', '$3,000,000 (estimated)', '$1,669', '1 hour 43 minutes']
[902, 'Blake Edwards', '$2,500,000 (estimated)', '$594,615', '1 hour 55 minutes']
[903, 'Alfred Hitchcock', '$2,479,000 (estimated)', '$7,967,183', '2 hours 8 minutes']
[904, 'Alfred Hitchcock', '$1,000,000 (estimated)', '$37,905,475', '1 hour 52 minutes']
[905, 'Frank Capra', '$325,000 (estimated)', '$16,993', '1 hour 45 minutes']
[906, 'George Cukor', 2, '$2,391', '1 hour 54 minutes']
[907, 'Mark Sandrich', '$520,000 (estimated)', '$6,879', '1 hour 47 minutes']
[908, 'Alfred Hitchcock', '$3,101,000 (estimated)', '$192,323', '2 hours 16 minutes']
[909, 'Billy Wilder', '$3,000,000 (estimated)', '$18,783,481', '2 hours 5 minutes']
[910, 'Billy Wilder', '$2,883,848 (estimated)', '$208,786', '2 hours 1 minute']
[911, 'Stanley Donen', '$3,000,000 (estimated)', '$175,119', '1 hour 53 minutes']
[912, 'Michael Curtiz', '$950,000 (estimated)', '$4,727,083', '1 hour 42 minutes']
[913, 'John Huston', '$375,000 (estimated)', '$39,387', '1 hour 40 minutes']
[914, 'George Cukor', '$17,000,000 (estimated)', '$72,684,726', '2 hours 50 minutes']
[915, 'Billy Wilder', '$2,238,813 (estimated)', '$2,635', '1 hour 53 minutes']
[916, 'William Wyler', '$1,500,000 (estimated)', '$101,289', '1 hour 58 minutes']
[917, 'sWalter LangWilliam A. Seiter', '$1,000,000 (estimated)', 3, '1 hour 33 minutes']
[918, 'Vincente Minnelli', '$1,700,000 (estimated)', '$502,778', '1 hour 53 minutes']
[919, 'sVictor FlemingKing Vidor', '$2,777,000 (estimated)', '$25,637,669', '1 hour 42 minutes']
[920, 'Victor Fleming', '$3,977,000 (estimated)', '$402,382,193', '3 hours 58 minutes']
[921, 'Richard Benjamin', '$7,900,000 (estimated)', '$20,123,620', '1 hour 32 minutes']
[922, 'Billy Wilder', '$1,752,000 (estimated)', '$309,467', '1 hour 50 minutes']
[923, 'Orson Welles', '$839,727 (estimated)', '$1,707,754', '1 hour 59 minutes']
[924, 'Stanley Kubrick', '$12,000,000 (estimated)', '$66,781,817', '2 hours 29 minutes']
[926, 'Joseph L. Mankiewicz', '$1,400,000 (estimated)', '$154,736', '2 hours 18 minutes']
[927, 'George Cukor', '$1,688,000 (estimated)', '$16,161', '2 hours 13 minutes']
[928, 'Alfred Hitchcock', '$1,288,000 (estimated)', '$113,328', '2 hours 10 minutes']
[929, 'Alfred Hitchcock', '$1,500,000 (estimated)', '$782', '2 hours']
[930, 'Alfred Hitchcock', '$2,000,000 (estimated)', '$117,060', '1 hour 42 minutes']
[931, 'Alfred Hitchcock', '$1,696,377 (estimated)', '$19,000', '1 hour 51 minutes']
[932, 'Leo McCarey', 2, '$3,856,344', '1 hour 55 minutes']
[933, 'Alfred Hitchcock', '$2,500,000 (estimated)', '$7,117', '1 hour 46 minutes']
[934, 'Vincente Minnelli', 2, 3, '1 hour 32 minutes']
[935, 'Vincente Minnelli', '$2,169,120 (estimated)', '$15,009', '1 hour 52 minutes']
[936, 'Ernst Lubitsch', '$1,365,000 (estimated)', '$2,477', '1 hour 50 minutes']
[937, 'Billy Wilder', '$2,100,000 (estimated)', '$718', '2 hours 10 minutes']
[938, 'sVincente MinnelliCharles Walters', '$3,319,355 (estimated)', 3, '1 hour 55 minutes']
[940, 'sMichael CurtizWilliam Keighley', '$1,900,000 (estimated)', '$291', '1 hour 42 minutes']
[941, 'Rouben Mamoulian', '$1,000,000 (estimated)', '$10,248', '1 hour 34 minutes']
[942, 'sOtto PremingerRouben Mamoulian', '$1,020,000 (estimated)', '$151', '1 hour 28 minutes']
[943, 'Joseph L. Mankiewicz', 2, '$29,545', '1 hour 44 minutes']
[944, 'Frank Capra', '$4,000,000 (estimated)', 3, '2 hours 12 minutes']
[945, 'Mark Sandrich', '$609,000 (estimated)', '$13,592', '1 hour 41 minutes']
[946, 'Ernst Lubitsch', 2, '$4,578,000', '1 hour 39 minutes']
[947, 'Gregory La Cava', '$656,000 (estimated)', 3, '1 hour 34 minutes']
[948, 'George Stevens', '$5,400,000 (estimated)', '$32,857,066', '3 hours 21 minutes']
[949, 'Elia Kazan', 2, '$28,821', '1 hour 58 minutes']
[950, 'W.S. Van Dyke', '$226,408 (estimated)', 3, '1 hour 31 minutes']
[951, 'Howard Hawks', 2, 3, '1 hour 32 minutes']
[952, 'sMichael AndersonJohn Farrow', '$6,000,000 (estimated)', '$42,009,549', '2 hours 47 minutes']
[953, 'Frank Capra', '$3,180,000 (estimated)', '$10,635,461', '2 hours 10 minutes']
[954, 'Frank Capra', '$1,900,000 (estimated)', '$146,123', '2 hours 9 minutes']
[955, 'Howard Hawks', '$1,073,000 (estimated)', '$13,054', '1 hour 42 minutes']
[956, 'George Stevens', 2, 3, '1 hour 59 minutes']
[959, 'John Cromwell', '$403,000 (estimated)', 3, '1 hour 23 minutes']
[961, 'John Cromwell', 2, 3, '1 hour 42 minutes']
[963, 'Henry Koster', '$2,873,000 (estimated)', 3, '1 hour 42 minutes']
[965, 'Alfred Hitchcock', '£50,000 (estimated)', '$52,623', '1 hour 26 minutes']
[968, 'George A. Romero', '$114,000 (estimated)', '$237,994', '1 hour 36 minutes']
[969, 'John Huston', '$1,000,000 (estimated)', '$46,305', '1 hour 45 minutes']
[970, 'John Huston', '$1,000,000 (estimated)', 3, '1 hour 29 minutes']
[971, 'Richard Brooks', '$3,000,000 (estimated)', '$1,872', '1 hour 48 minutes']
[973, 'Frank Capra', 2, 3, '2 hours 15 minutes']
[976, 'Frank Borzage', '$799,520 (estimated)', 3, '1 hour 20 minutes']
[979, "Thaddeus O'Sullivan", 2, '$40,374', '1 hour 25 minutes']
[981, 'Darrell Roodt', 2, '$5,406,742', '1 hour 35 minutes']
[982, 'Joshua Logan', 2, 3, '1 hour 55 minutes']
[984, 'Richard Schenkman', 2, 3, '1 hour 39 minutes']
[986, 'Carroll Ballard', '$22,000,000 (estimated)', '$25,143,818', '1 hour 47 minutes']
[987, 'Lance Young', 2, '$294,064', '1 hour 43 minutes']
[988, 'Allison Anders', '$5,000,000 (estimated)', '$660,313', '1 hour 56 minutes']
[990, 'Ringo Lam', '$25,000,000 (estimated)', '$14,502,483', '1 hour 41 minutes']
[991, 'Neil Jordan', '$25,000,000 (estimated)', '$11,136,590', '2 hours 13 minutes']
[993, 'Matthew Broderick', 2, '$195,170', '1 hour 59 minutes']
[994, 'sCampbell ScottStanley Tucci', '$4,100,000 (estimated)', '$12,009,094', '1 hour 49 minutes']
[996, 'Walter Hill', '$67,000,000 (estimated)', '$47,267,001', '1 hour 41 minutes']
[998, "'s Cut?", '$9,000,000 (estimated)', '$41,590,886', '2 hours 3 minutes']
[999, 'John Herzfeld', 2, '$11,132,210', '1 hour 44 minutes']
[1003, 'Michael Apted', '$38,000,000 (estimated)', '$17,380,126', '1 hour 58 minutes']
[1004, 'John Gray', '$45,000,000 (estimated)', '$20,351,264', '1 hour 31 minutes']
[1005, 'Robert Lieberman', 2, '$22,955,097', '1 hour 44 minutes']
[1006, 'James Foley', '$50,000,000 (estimated)', '$22,540,359', '1 hour 53 minutes']
[1007, 'Norman Tokar', 2, '$36,853,000', '1 hour 40 minutes']
[1008, 'Norman Foster', 2, 3, '1 hour 33 minutes']
[1009, 'John Hough', 2, '$20,000,000', '1 hour 37 minutes']
[1010, 'Robert Stevenson', 2, '$51,264,022', '1 hour 48 minutes']
[1011, 'Robert Stevenson', 2, '$38,229,000', '1 hour 28 minutes']
[1012, 'Robert Stevenson', 2, '$91', '1 hour 23 minutes']
[1013, 'David Swift', 2, '$29,650,385', '2 hours 9 minutes']
[1014, 'David Swift', 2, 3, '2 hours 14 minutes']
[1015, 'Duwayne Dunham', 2, '$41,833,324', '1 hour 24 minutes']
[1016, 'Charles Barton', 2, 3, '1 hour 44 minutes']
[1017, 'Ken Annakin', '$5,000,000 (estimated)', '$40,357,287', '2 hours 6 minutes']
[1018, 'Robert Stevenson', 2, 3, '1 hour 56 minutes']
[1019, 'Richard Fleischer', '$9,000,000 (estimated)', '$746', '2 hours 7 minutes']
[1020, 'Jon Turteltaub', '$14,000,000 (estimated)', '$154,856,263', '1 hour 38 minutes']
[1021, 'William Dear', '$24,000,000 (estimated)', '$50,236,831', '1 hour 42 minutes']
[1022, 'sClyde GeronimiWilfred JacksonHamilton Luske', '$2,900,000 (estimated)', '$96,383,330', '1 hour 14 minutes']
[1023, " Wolfgang Reitherman accepted the award on Disney's behalf.", 2, 3, '25 minutes']
[1024, 'sNorman FergusonClyde GeronimiJack Kinney', 2, 3, '1 hour 11 minutes']
[1025, 'sWolfgang ReithermanClyde GeronimiDavid Hand', '$3,000,000 (estimated)', '$12,000,000', '1 hour 19 minutes']
[1027, 'Kevin Reynolds', '$48,000,000 (estimated)', '$390,493,908', '2 hours 23 minutes']
[1028, 'Robert Stevenson', '$6,000,000 (estimated)', '$103,125,597', '2 hours 19 minutes']
[1029, 'sSamuel ArmstrongNorman FergusonWilfred Jackson', '$950,000 (estimated)', '$3,890', '1 hour 4 minutes']
[1030, 'sDon ChaffeyDon Bluth', '$10,000,000 (estimated)', '$39,588,000', '2 hours 8 minutes']
[1031, 'sRobert StevensonWard Kimball', '$20,000,000 (estimated)', '$844', '1 hour 57 minutes']
[1032, 'sClyde GeronimiWilfred JacksonHamilton Luske', '$3,000,000 (estimated)', '$865', '1 hour 15 minutes']
[1033, 'sTed BermanRichard RichArt Stevens', '$12,000,000 (estimated)', '$63,456,988', '1 hour 23 minutes']
[1034, 'Matthew Bright', '$3,000,000 (estimated)', '$295,493', '1 hour 44 minutes']
[1035, 'Robert Wise', '$8,200,000 (estimated)', '$159,484,051', '2 hours 52 minutes']
[1036, 'John McTiernan', '$28,000,000 (estimated)', '$143,651,650', '2 hours 12 minutes']
[1037, "'s Cut?", '$10,000,000 (estimated)', '$32,100,816', '1 hour 48 minutes']
[1040, 'Christopher Hampton', '$7,000,000 (estimated)', '$106,606', '1 hour 35 minutes']
[1041, 'Mike Leigh', '$4,500,000 (estimated)', '$13,417,292', '2 hours 16 minutes']
[1042, 'Tom Hanks', '$26,000,000 (estimated)', '$34,585,416', '1 hour 48 minutes']
[1043, 'Michael Pressman', 2, '$4,189,233', '1 hour 33 minutes']
[1046, 'Hettie Macdonald', 2, '$2,176,488', '1 hour 30 minutes']
[1047, 'Renny Harlin', '$65,000,000 (estimated)', '$89,456,761', '2 hours 1 minute']
[1049, 'Stephen Hopkins', '$55,000,000 (estimated)', '$38,619,405', '1 hour 50 minutes']
[1050, 'Al Pacino', 2, '$1,408,575', '1 hour 52 minutes']
[1051, 'Steve Buscemi', '$1,300,000 (estimated)', '$749,741', '1 hour 35 minutes']
[1053, 'John McNaughton', 2, '$22,891', '1 hour 41 minutes']
[1054, 'Spike Lee', '$2,400,000 (estimated)', '$5,754,249', '2 hours']
[1055, 'George P. Cosmatos', '$45,000,000 (estimated)', '$2,312,463', '1 hour 43 minutes']
[1056, 'Michael Winterbottom', '$7,000,000 (estimated)', '$409,144', '2 hours 3 minutes']
[1057, 'Woody Allen', '$20,000,000 (estimated)', '$9,759,200', '1 hour 41 minutes']
[1059, 'Baz Luhrmann', '$14,500,000 (estimated)', '$147,554,998', '2 hours']
[1060, 'Doug Liman', '$200,000 (estimated)', '$4,555,020', '1 hour 36 minutes']
[1061, 'Barry Levinson', '$44,000,000 (estimated)', '$165,615,285', '2 hours 27 minutes']
[1064, 'Tad Stones', 2, 3, '1 hour 21 minutes']
[1066, 'Mark Sandrich', '$991,000 (estimated)', '$6,662', '1 hour 49 minutes']
[1068, 'Edward Dmytryk', '$250,000 (estimated)', 3, '1 hour 26 minutes']
[1073, 'Mel Stuart', '$3,000,000 (estimated)', '$687,059', '1 hour 40 minutes']
[1076, 'Jack Clayton', '£430,000 (estimated)', '$30,221', '1 hour 40 minutes']
[1077, 'Woody Allen', '$2,000,000 (estimated)', '$18,344,868', '1 hour 29 minutes']
[1078, 'Woody Allen', '$2,000,000 (estimated)', '$136,200', '1 hour 22 minutes']
[1079, 'sCharles CrichtonJohn Cleese', '$7,500,000 (estimated)', '$62,493,712', '1 hour 48 minutes']
[1080, 'Terry Jones', '$4,000,000 (estimated)', '$20,831,345', '1 hour 34 minutes']
[1081, 'Blake Edwards', 2, '$28,229,440', '2 hours 14 minutes']
[1082, 'Michael Ritchie', '$1,500,000 (estimated)', 3, '1 hour 50 minutes']
[1083, 'Blake Edwards', '$12,000,000 (estimated)', 3, '2 hours 40 minutes']
[1084, 'Arthur Penn', '$2,500,000 (estimated)', '$1,475', '1 hour 51 minutes']
[1085, 'sJohn SturgesFred Zinnemann', '$5,000,000 (estimated)', '$67,740', '1 hour 26 minutes']
[1086, 'Alfred Hitchcock', '$1,400,000 (estimated)', '$45,313', '1 hour 45 minutes']
[1088, 'Emile Ardolino', '$6,000,000 (estimated)', '$214,577,242', '1 hour 40 minutes']
[1089, 'Quentin Tarantino', '$1,200,000 (estimated)', '$2,932,006', '1 hour 39 minutes']
[1090, 'Oliver Stone', '$6,000,000 (estimated)', '$138,545,632', '2 hours']
[1091, 'Ted Kotcheff', 2, '$30,218,387', '1 hour 37 minutes']
[1092, 'Paul Verhoeven', '$49,000,000 (estimated)', '$352,927,224', '2 hours 7 minutes']
[1093, 'Oliver Stone', '$38,000,000 (estimated)', '$34,505,119', '2 hours 20 minutes']
[1094, 'Neil Jordan', '£2,300,000 (estimated)', '$62,548,947', '1 hour 52 minutes']
[1095, 'James Foley', '$12,500,000 (estimated)', '$10,726,612', '1 hour 40 minutes']
[1096, 'Alan J. Pakula', '$12,000,000 (estimated)', '$30,036,166', '2 hours 30 minutes']
[1097, 'Steven Spielberg', '$10,500,000 (estimated)', '$797,307,407', '1 hour 55 minutes']
[1099, 'Edwin L. Marin', 2, 3, '1 hour 9 minutes']
[1100, 'Tony Scott', '$60,000,000 (estimated)', '$157,920,733', '1 hour 47 minutes']
[1101, 'Tony Scott', '$15,000,000 (estimated)', '$357,288,178', '1 hour 49 minutes']
[1103, 'Nicholas Ray', '$1,500,000 (estimated)', '$217,945', '1 hour 51 minutes']
[1104, 'Elia Kazan', '$1,800,000 (estimated)', '$53,162', '2 hours 2 minutes']
[1105, 'Greg Spence', 2, 3, '1 hour 25 minutes']
[1107, 'Erik Burke', 2, 3, '1 hour 24 minutes']
[1111, 'sClaude NuridsanyMarie Pérennou', 'CHF\xa05,000,000 (estimated)', '$1,433,210', '1 hour 20 minutes']
[1112, 'Alan Taylor', 2, '$365,284', '1 hour 32 minutes']
[1114, 'Abel Ferrara', '$12,500,000 (estimated)', '$1,227,324', '1 hour 39 minutes']
[1116, 'Benoît Jacquot', 2, '$230,049', '1 hour 30 minutes']
[1117, 'Jaco Van Dormael', 'FRF\xa025,000,000 (estimated)', '$33,031,984', '1 hour 58 minutes']
[1119, 'Peter Cohn', 2, '$38,268', '1 hour 30 minutes']
[1120, 'Milos Forman', '$36,000,000 (estimated)', '$20,300,385', '2 hours 10 minutes']
[1121, 'Rich Wilkes', 2, '$15,134', '1 hour 40 minutes']
[1123, 'sR.J. CutlerDavid Van Taylor', 2, '$134,485', '1 hour 45 minutes']
[1124, 'Mark Rydell', '$7,500,000 (estimated)', '$119,285,810', '1 hour 49 minutes']
[1125, 'Blake Edwards', '$5,000,000 (estimated)', '$41,833,423', '1 hour 53 minutes']
[1126, 'Ate de Jong', '$6,788,000 (estimated)', '$13,884,358', '1 hour 43 minutes']
[1127, 'James Cameron', '$70,000,000 (estimated)', '$90,520,202', '2 hours 20 minutes']
[1128, 'John Carpenter', '$1,100,000 (estimated)', '$21,448,830', '1 hour 29 minutes']
[1129, 'John Carpenter', '$6,000,000 (estimated)', '$25,276,664', '1 hour 39 minutes']
[1130, 'Joe Dante', '$1,000,000 (estimated)', '$17,985,893', '1 hour 31 minutes']
[1131, 'Claude Berri', 2, '$4,940,939', '2 hours']
[1132, 'Claude Berri', 2, '$3,940,542', '1 hour 53 minutes']
[1135, 'Howard Zieff', '$9,500,000 (estimated)', '$69,847,348', '1 hour 49 minutes']
[1136, 'sTerry GilliamTerry Jones', '£229,575 (estimated)', '$2,817,496', '1 hour 31 minutes']
[1137, 'sRick CastroBruce La Bruce', 2, 3, '1 hour 19 minutes']
[1140, 'Michael Ray Rhodes', 2, 3, '1 hour 50 minutes']
[1144, 'Susan Warms Dryfoos', 2, '$50,605', '1 hour 26 minutes']
[1147, 'Leon Gast', 2, '$2,789,985', '1 hour 28 minutes']
[1148, 'Nick Park', 2, 3, '29 minutes']
[1150, 'Daniel Vigne', 2, '$3,723,036', '1 hour 52 minutes']
[1151, 'Jan Svankmajer', 2, '$2,117,923', '1 hour 37 minutes']
[1156, 'Vittorio De Sica', 2, 3, '1 hour 24 minutes']
[1161, 'Volker Schlöndorff', 2, '$7,469', '2 hours 22 minutes']
[1162, 'Peter Medak', 2, 3, '2 hours 34 minutes']
[1163, 'Martine Dugowson', 2, 3, '2 hours 8 minutes']
[1167, 'Garry Marshall', '$22,000,000 (estimated)', '$7,138,523', '1 hour 52 minutes']
[1170, 'Phillip Rhee', 2, 3, '1 hour 30 minutes']
[1171, 'Tim Robbins', '$3,900,000 (estimated)', '$4,479,470', '1 hour 42 minutes']
[1172, 'Giuseppe Tornatore', '$5,000,000 (estimated)', '$13,020,497', '2 hours 54 minutes']
[1173, 'Peter Greenaway', 2, '$8,526,030', '2 hours 4 minutes']
[1175, 'sMarc CaroJean-Pierre Jeunet', 'FRF\xa024,000,000 (estimated)', '$1,804,142', '1 hour 39 minutes']
[1176, 'Krzysztof Kieslowski', 2, '$2,175,939', '1 hour 38 minutes']
[1177, 'Mike Newell', 2, '$13,200,170', '1 hour 35 minutes']
[1178, 'Stanley Kubrick', '$935,000 (estimated)', '$8,290', '1 hour 28 minutes']
[1179, 'Stephen Frears', 2, '$13,446,769', '1 hour 50 minutes']
[1180, 'Peter Chelsom', 2, '$4,313,473', '1 hour 53 minutes']
[1183, 'Anthony Minghella', '$27,000,000 (estimated)', '$231,976,425', '2 hours 42 minutes']
[1184, 'Gabriele Salvatores', 2, '$4,532,791', '1 hour 36 minutes']
[1185, 'Jim Sheridan', '£600,000 (estimated)', '$14,743,391', '1 hour 43 minutes']
[1186, 'Steven Soderbergh', '$1,200,000 (estimated)', '$24,742,453', '1 hour 40 minutes']
[1187, 'John Sayles', '$3,330,000 (estimated)', '$4,814,619', '2 hours 15 minutes']
[1188, 'Baz Luhrmann', 'A$3,000,000 (estimated)', '$11,759,033', '1 hour 34 minutes']
[1189, 'Errol Morris', 2, '$1,209,846', '1 hour 41 minutes']
[1190, 'Pedro Almodóvar', 2, '$4,089,145', '1 hour 41 minutes']
[1191, 'Alek Keshishian', '$4,500,000 (estimated)', '$29,012,935', '2 hours']
[1192, 'Jennie Livingston', '$500,000 (estimated)', '$3,906,006', '1 hour 18 minutes']
[1193, 'Milos Forman', '$3,000,000 (estimated)', '$109,115,366', '2 hours 13 minutes']
[1194, 'sLou AdlerTommy Chong', '$2,000,000 (estimated)', '$44,364,244', '1 hour 26 minutes']
[1196, 'Irvin Kershner', '$18,000,000 (estimated)', '$550,016,086', '2 hours 4 minutes']
[1197, 'Rob Reiner', '$16,000,000 (estimated)', '$30,966,669', '1 hour 38 minutes']
[1198, 'Steven Spielberg', '$18,000,000 (estimated)', '$389,925,971', '1 hour 55 minutes']
[1199, 'Terry Gilliam', '$15,000,000 (estimated)', '$9,949,953', '2 hours 12 minutes']
[1200, 'James Cameron', '$18,500,000 (estimated)', '$131,060,248', '2 hours 17 minutes']
[1201, 'Sergio Leone', '$1,200,000 (estimated)', '$25,264,999', '2 hours 41 minutes']
[1202, 'Bruce Robinson', '£1,100,000 (estimated)', '$1,950,623', '1 hour 47 minutes']
[1203, 'Sidney Lumet', '$350,000 (estimated)', '$2,945', '1 hour 36 minutes']
[1204, 'David Lean', '$15,000,000 (estimated)', '$45,764,288', '3 hours 47 minutes']
[1206, 'Stanley Kubrick', '$2,200,000 (estimated)', '$27,034,174', '2 hours 16 minutes']
[1207, 'Robert Mulligan', '$2,000,000 (estimated)', '$599,934', '2 hours 9 minutes']
[1208, 'Francis Ford Coppola', '$31,500,000 (estimated)', '$105,086,099', '2 hours 27 minutes']
[1209, 'Sergio Leone', '$5,000,000 (estimated)', '$5,435,312', '2 hours 46 minutes']
[1210, 'Richard Marquand', '$32,500,000 (estimated)', '$482,466,382', '2 hours 11 minutes']
[1211, 'Wim Wenders', 2, '$3,518,525', '2 hours 8 minutes']
[1212, 'Carol Reed', 2, '$1,406,393', '1 hour 44 minutes']
[1213, 'Martin Scorsese', '$25,000,000 (estimated)', '$47,056,033', '2 hours 25 minutes']
[1214, 'Ridley Scott', '$11,000,000 (estimated)', '$108,610,231', '1 hour 57 minutes']
