Billy Hopkins: 1
sDon BluthGary Goldman: 3
Jean-Pierre Jeunet: 4
Robert Duvall: 3
Agnès Merlet: 1
Sean Mathias: 1
Raja Gosnell: 9
's Cut. Eastwood has admitted to shooting a "love scene" between Kevin Spacey and Alison Eastwood and then cutting it from this film and although not confirmed it is suspected this is included to make some or all of the : 1
Gore Verbinski: 9
Rodney Gibbons: 1
Roger Spottiswoode: 8
Alain Berliner: 1
Sean McNamara: 5
Mikael Salomon: 2
Stefan Schwartz: 1
Bruno Barreto: 4
Charlie Peters: 1
Antoine Fuqua: 10
Michael Radford: 4
Mark Pavia: 1
Frank Coraci: 8
Richard Kwietniowski: 2
sDavid BreashearsStephen JudsonGreg MacGillivray: 1
Jonathan Darby: 1
Peter O'Fallon: 1
Randall Wallace: 3
John Roberts: 1
Takeshi Kitano: 7
M. Night Shyamalan: 10
James Toback: 2
Ice Cube: 1
David Mamet: 8
Jake Kasdan: 7
Todd Holland: 2
Sammo Kam-Bo Hung: 4
Abbas Kiarostami: 3
Mike van Diem: 1
John Warren: 1
Kirk Wong: 1
Carl Schenkel: 1
Tim McCanlies: 2
Jill Sprecher: 2
Frederik Du Chau: 2
Warren Beatty: 3
Don Roos: 3
Erik Skjoldbjærg: 2
 Scott Reynolds changes things up by making all of the blood in the movie a dark, black color. Author John Kenneth Muir writes in his book, Horror Films of the 1990s, about how this visual cue may suggest that Simon never saw his victims as being human, making it easier for him to kill.: 1
Caroline Link: 2
sHarry ElfontDeborah Kaplan: 2
Lisa Cholodenko: 3
Majid Majidi: 3
Tiffanie DeBartolo: 1
sTony BancroftBarry Cook: 1
Rob Bowman: 3
Paddy Breathnach: 2
's Cut released in 1998 (available on Criterion DVD) is seven minutes shorter than the original version.: 1
Chris Eyre: 1
Vincent Gallo: 2
Darren Aronofsky: 7
Susan Skoog: 1
Edward D. Wood Jr.: 2
Harry Beaumont: 1
Lewis Milestone: 7
Wesley Ruggles: 1
Edmund Goulding: 2
Frank Lloyd: 1
Robert Z. Leonard: 3
William Dieterle: 2
Laurence Olivier: 1
Robert Rossen: 2
Delbert Mann: 5
sJerome RobbinsRobert Wise: 1
Hugh Hudson: 2
Alex Cox: 3
Jim Henson: 2
John Hughes: 8
Jack Sholder: 3
Sean S. Cunningham: 1
Joseph Zito: 2
Danny Steinmann: 1
Tom McLoughlin: 2
John Carl Buechler: 1
Rob Hedden: 1
Rick Rosenthal: 2
Tommy Lee Wallace: 2
Dominique Othenin-Girard: 1
Paul Lynch: 1
Clay Borris: 1
John Lafia: 2
Jack Bender: 1
Tobe Hooper: 4
Gary Sherman: 1
sJohn BoormanRospo Pallenberg: 1
William Peter Blatty: 1
Theresa Connelly: 1
 Michael Oblowitz, who felt that he was the perfect choice for the film.: 1
Ronald Neame: 7
Gary Nelson: 3
Vincent McEveety: 3
Jack Donohue: 1
sJames AlgarSamuel ArmstrongDavid Hand: 1
David Lynch: 12
Michael Tolkin: 1
Adrian Lyne: 7
David Nutter: 1
sTed BermanRichard Rich: 1
Rupert Wainwright: 3
Charles Jarrott: 2
Steven Hilliard Stern: 1
sRon ClementsBurny MattinsonDave Michener: 1
Kenny Ortega: 5
Fletcher Markle: 1
F. Gary Gray: 5
Nancy Meyers: 6
David Zucker: 7
Jacques Tourneur: 3
Peter Masterson: 2
Liliana Cavani: 2
István Szabó: 4
Jeremy Kagan: 2
sClyde GeronimiHamilton LuskeWolfgang Reitherman: 1
sHendel ButoyMike Gabriel: 1
sJohn LounsberyWolfgang ReithermanArt Stevens: 1
sToby SheltonTad StonesAlan Zaslove: 1
Walter Murch: 1
sLes ClarkClyde GeronimiEric Larson: 1
sHarve FosterWilfred Jackson: 1
sUb IwerksWalt Disney: 1
Tim Hunter: 2
Steven Lisberger: 1
Ralph Bakshi: 5
Stephen King: 1
Lewis Teague: 6
Fritz Kiersch: 1
sDon BluthGary GoldmanDan Kuenster: 2
 (Mike Nichols), all of the acting categories (Richard Burton, Dame Elizabeth Taylor, George Segal and Sandy Dennis) and Picture of the Year (Ernest Lehman).: 1
Jerry Lewis: 1
sCharles NicholsIwao Takamoto: 1
sMartin RosenJohn Hubley: 1
Don Bluth: 3
sJim HensonFrank Oz: 1
sPhil NibbelinkSimon Wells: 1
Michael Chapman: 2
Ethan Wiley: 1
Jamie Uys: 3
Richard Martin: 1
Kevin Rodney Sullivan: 3
Tamara Jenkins: 1
Pupi Avati: 1
John De Bello: 1
Peter George: 1
Stephen Norrington: 2
Alan Cohn: 1
's Favorite Lunch on a Cold, Rainy Day...GRILLED CHEESE SANDWICH AND TOMATO SOUP: 1
Brad Anderson: 6
Sarah Kernochan: 1
Henry Jaglom: 1
Mark Christopher: 1
Bob Saget: 1
Vincenzo Natali: 4
Mark Steven Johnson: 4
Tony Bill: 3
Lewis John Carlino: 2
Tamar Simon Hoffs: 1
ial debut of Cameron Crowe.: 1
Charles Band: 1
Jerry Schatzberg: 1
Emilio Estevez: 4
Carl Schultz: 1
Dan Aykroyd: 1
Terry Hughes: 1
David Veloz: 1
Lance Mungia: 2
Jamie Blanks: 2
David Dobkin: 4
sPiers HaggardPeter Sellers: 1
Gordon Douglas: 2
sEric DarnellTim JohnsonLawrence Guterman: 1
Stanley Tucci: 2
Vincent Ward: 1
John Pieplow: 1
John Maybury: 3
Randa Haines: 2
Ronny Yu: 4
Gary Ross: 3
Bennett Miller: 3
Roberto Benigni: 5
Trey Parker: 4
John Harrison: 1
Tony Kaye: 1
S.R. Bindler: 1
Richard LaGravenese: 5
Hype Williams: 1
Shekhar Kapur: 2
Martin Brest: 6
Bruce McDonald: 4
 Andrei Konchalovsky was so impressed with Trejo that he gave him a small role. Trejo later stated that he was staggered to find out that the coaching job earned him $320 per day, which was more than he had ever gotten from a robbery.: 1
Bryan Forbes: 1
James D. Parriott: 1
sIgor KovalyovNorton Virgien: 1
sJohn LasseterAndrew Stanton: 1
Walter Salles: 3
Predrag Antonijevic: 1
Kirk Jones: 4
Thomas Vinterberg: 3
Ishirô Honda: 3
sKôji HashimotoR.J. KizerIshirô Honda: 1
sIshirô HondaTom Montgomery: 1
sMerian C. CooperErnest B. Schoedsack: 1
John Guillermin: 5
sJohn GuillerminCharles McCracken: 1
Susan Seidelman: 3
John Glen: 7
sJerry ParisJames Signorelli: 1
Jerry Paris: 1
Jim Drake: 1
Alan Myerson: 1
Peter Bonerz: 1
Dean Parisot: 4
Peter Berg: 6
Ferzan Özpetek: 3
Troy Miller: 2
sBrenda ChapmanSteve HicknerSimon Wells: 1
George Seaton: 3
John D. Hancock: 1
Sylvester Stallone: 6
's Cut (2021): 1
Jack Fisk: 1
Alan Metter: 3
Robert M. Young: 4
Terrence Malick: 5
Ernest B. Schoedsack: 1
Anthony Drazan: 1
 Franco Zeffirelli said he could only see her and no other actress in the role.: 1
Anand Tucker: 3
Willard Carroll: 1
Brian Robbins: 9
John Bruno: 1
Willard Huyck: 2
Tibor Takács: 1
Kurt Neumann: 1
Chris Walas: 1
Mark L. Lester: 3
Kim Henkel: 1
sJim AbrahamsDavid ZuckerJerry Zucker: 3
 Wes Craven and screenwriter Bruce Joel Rubin's original vision for the film was a PG-rated supernatural science fiction thriller, with the primary focus being on the macabre love story between Paul and Samantha, as well as a secondary focus on the adults around them and how they are truly monsters inside themselves. Craven filmed this version of the film and Warner Bros. decided to screen it to a test audience mostly consisting of Craven's fans. The response from fans was negative, criticizing the lack of violence and gore seen in Craven's previous films. The studio eventually discovered Craven's popularity as a horror film director. The president of Warner Bros. at the time, Mark Canton, demanded Rubin write six additional gore scenes into his script, each bloodier than the last. Rubin worked very hard with Craven to create a very deep and heartfelt movie out of it. Unfortunately, added gore scenes, re-shoots and post production re-editing of the movie heavily changed the original story. Craven and Rubin expressed strong anger at the studio and thus disowned the film.: 1
Peter Faiman: 2
John Cornell: 2
Jeff Kanew: 6
Álex de la Iglesia: 3
Robert Iscove: 4
Michael Powell: 1
Brian Helgeland: 4
Mark Tarlov: 1
Myles Berkowitz: 1
James Moll: 1
René Laloux: 3
Darren Stein: 2
Mike Judge: 2
Samira Makhmalbaf: 1
Risa Bramon Garcia: 1
s (2017): 1
Mary Lambert: 3
David Price: 1
James D.R. Hickox: 1
sGeorge SeatonHenry Hathaway: 1
Jack Smight: 2
Jerry Jameson: 2
James Goldstone: 1
Michael Crichton: 5
Michael Anderson: 4
Ted Post: 4
Don Taylor: 2
sCorey AllenLewis Teague: 1
Mark Robson: 5
Irwin Allen: 3
Matthew Diamond: 2
Roger Kumble: 4
Guy Ritchie: 8
sKatt SheaRobert Mandel: 1
Chris Roberts: 1
Bob Balaban: 1
Wolf Rilla: 1
Anton Leader: 1
Bob Clark: 7
Gaspar Noé: 4
Marshall Herskovitz: 2
Walter Lang: 3
Maurice Joyce: 1
Scott Silver: 1
Tony Goldwyn: 3
Gil Junger: 3
Carlos Saura: 1
Erick Zonca: 1
Philip Saville: 1
Christopher Nolan: 10
sRingo LamHark Tsui: 1
Julio Medem: 3
George Haas: 1
Alejandro Amenábar: 5
James Merendino: 1
Rodman Flender: 2
Simon Shore: 1
Tian-Ming Wu: 1
Thom Eberhardt: 5
Jim Wynorski: 2
Rob Sitch: 2
Paul Quinn: 1
David Raynr: 3
Hirokazu Koreeda: 3
Daniel Lee: 2
Peter Ho-Sun Chan: 1
Wojciech Has: 1
Karl Freund: 1
Terence Fisher: 4
Frank Perry: 2
sRichard LesterRichard Donner: 1
Richard Lester: 9
Sidney J. Furie: 6
sTod BrowningKarl Freund: 1
Roy William Neill: 5
George Waggner: 1
Philippe Mora: 3
Jack Arnold: 5
Jim Sharman: 1
sMalcolm LeoAndrew Solt: 1
sChristian NybyHoward Hawks: 1
Byron Haskin: 4
Don Siegel: 5
Fred F. Sears: 1
Josef Rusnak: 1
Robert Meyer Burnett: 1
sChris BuckKevin Lima: 1
Tom Tykwer: 5
Roger Nygard: 1
Rowan Woods: 1
Francis Veber: 6
Udayan Prasad: 1
John Tatoulis: 1
Paul Weitz: 6
Mark Pellington: 3
Tim Hill: 5
sDaniel MyrickEduardo Sánchez: 1
Michael Patrick Jann: 1
David Kellogg: 1
Kinka Usher: 1
Michael Polish: 3
sStanley KubrickAnthony Mann: 1
François Truffaut: 6
Gene Saks: 3
Peter R. Hunt: 2
sStephen CarpenterJeffrey Obrow: 1
Bertrand Blier: 2
Jerrold Freedman: 1
's cut, and consequently Belushi gets the "Special Thanks" instead.: 1
Roger Corman: 8
Jeffrey Delman: 1
Graeme Clifford: 2
Brad Bird: 6
Paul McGuigan: 8
Tod Williams: 3
James Gray: 2
Adam Rifkin: 2
Anne Wheeler: 1
Ana Kokkinos: 1
sWarren BeattyBuck Henry: 1
Gene Wilder: 2
Ian MacNaughton: 1
sDon TaylorMike Hodges: 1
Graham Baker: 3
Ken Finkleman: 1
Anthony Waller: 1
sMasami HataMasanori HataWilliam T. Hurtz: 1
Robert Towne: 2
sKelly MakinCarl Gottlieb: 1
Kevin Williamson: 1
Mic Rodgers: 1
Satoshi Kon: 2
Chuck Workman: 1
sBill ColleranJohn Gielgud: 1
sNanette BursteinBrett Morgen: 2
Rand Ravich: 1
Hugh Johnson: 1
Ziad Doueiri: 1
Hampton Fancher: 1
Masanori Hata: 1
sStanley DonenJohn Barry: 2
William Castle: 3
George Dunning: 1
Sam Mendes: 7
Tinto Brass: 1
sAllison AndersKurt Voss: 1
sGeorge AbbottStanley Donen: 2
Ken Russell: 4
Tom DeSimone: 2
Jackie Chan: 7
sJackie ChanEric Tsang: 1
Peter Kassovitz: 1
Bruce McCulloch: 3
Audrey Wells: 2
Gary Halvorson: 1
Kevin Alyn Elders: 1
John Schultz: 2
Mark Illsley: 1
Jake Scott: 1
Catherine Breillat: 2
sDave FleischerWillard BowskyOrestes Calpini: 1
Don Coscarelli: 6
Richard Franklin: 3
Anthony Perkins: 1
Kimberly Peirce: 3
Paul Brickman: 1
 Peter Weir cast Linda Hunt in the role of Billy Kwan after failing to find an actor who could play the part the way he wanted.: 1
Yuen Woo-Ping: 3
John Byrum: 1
sFreida Lee MockTerry Sanders: 1
Preston Sturges: 5
Henry Hathaway: 4
Charles Vidor: 1
Régis Wargnier: 2
Robert Aldrich: 8
Guy Hamilton: 6
Terence Young: 4
David Evans: 1
Harmony Korine: 3
Robert Marcarelli: 1
Mervyn LeRoy: 8
Werner Herzog: 14
Bob Fosse: 4
Louis Morneau: 3
Malcolm D. Lee: 4
Antonio Banderas: 1
Damon Santostefano: 3
Michael Cristofer: 3
Bruce Brown: 2
George Pavlou: 1
William Malone: 2
Spike Jonze: 5
Hayao Miyazaki: 11
Radu Mihaileanu: 2
Gary Sinyor: 1
Chris Smith: 2
Don McKellar: 1
Brian Yuzna: 3
sOz ScottMichael Schultz: 1
Michael Gornick: 1
 Tobe Hooper was at one point nearly struck by a flying cog but was saved by an extra who broke their arm in the process.: 1
sClyde BruckmanBuster Keaton: 1
sBruce MalmuthGary NelsonSylvester Stallone: 1
Bob Logan: 2
Boris Sagal: 1
sWolfgang ReithermanDavid Hand: 1
sJohn FordMervyn LeRoyJoshua Logan: 1
Ken Wiederhorn: 1
George Mendeluk: 1
Maria Maggenti: 1
Kunihiko Yuyama: 3
Richard Shepard: 3
Daniel Pyne: 1
sMark SandrichRobert Allen: 1
sKen AnnakinAndrew MartonGerd Oswald: 1
 Katt Shea wanted Drew for the part of Ivy, and arranged another audition which Drew Barrymore also failed to attend. After Shea spoke with Drew's agent and told her she was no longer interested in her for the lead, she pleaded with the director to give Drew another chance. Drew ended up auditioning at Shea's home, not knowing that the director had already decided she had the job.: 1
Kurt Voss: 1
sRichard FleischerKinji FukasakuToshio Masuda: 1
W.D. Richter: 1
Ramón Menéndez: 1
sGus MeinsCharley Rogers: 1
Martin Ritt: 7
Tom Moore: 1
sJohn LasseterAsh BrannonLee Unkrich: 1
Marshall Neilan: 1
Jean Renoir: 3
sSteven KampmannWilliam Porter: 1
Jack Nicholson: 1
Mike Mitchell: 5
Tim Roth: 1
Peter Bogdanovich: 6
Nathan Juran: 3
Rob Minkoff: 5
sJames AlgarGaëtan BrizziPaul Brizzi: 1
Martha Fiennes: 1
Matthew Warchus: 2
James B. Harris: 2
Steve Carr: 6
Julie Taymor: 2
Jay Russell: 4
sWalter HillFrancis Ford CoppolaJack Sholder: 1
Santosh Sivan: 1
Gene Quintano: 1
sKevin AltieriBoyd KirklandFrank Paur: 1
sWilliam A. WellmanJack ConwayVictor Fleming: 1
Hiroshi Teshigahara: 3
Kris Isacsson: 1
Art Linson: 1
Kevin Allen: 2
Khyentse Norbu: 1
Stephen Surjik: 1
Fran Rubel Kuzui: 1
sRémy BelvauxAndré BonzelBenoît Poelvoorde: 1
Gary Sinise: 1
Troy Duffy: 1
Eric Blakeney: 1
sSusan MuskaGréta Olafsdóttir: 1
John Cassavetes: 2
Anthony Harvey: 2
Chris Koch: 2
Jun Falkenstein: 1
James Clavell: 1
Ben Younger: 2
Jasmin Dizdar: 1
Steven Okazaki: 1
Michael Miller: 1
H. Bruce Humberstone: 1
's Cut".: 1
sPontus LöwenhielmPatrick von Krusenstjerna: 1
Barry W. Blaustein: 2
George Bowers: 2
Al Reinert: 1
Herschell Gordon Lewis: 1
Winston Hibler: 1
Aileen Ritchie: 1
Julie Dash: 1
Stanley Kramer: 7
Joseph Sargent: 3
Paul Flaherty: 2
Jim Goddard: 1
James Frawley: 3
sPhil NibbelinkSimon WellsDick Zondag: 1
Bill Norton: 2
Jean Negulesco: 3
Roy Ward Baker: 2
Raoul Walsh: 7
James Wong: 3
Christina Andreef: 1
sHenry KingOtto Lang: 1
Robert Siodmak: 3
 Norman Jewison said of this film's lead actor: "It's an unusual role for Al Pacino. In past films, like Собачий полдень (1975) and even Серпико (1973), he's been the eccentric, cut off from a sane world. This time, he's the most rational person in the picture. It's everyone around him, and his environment, which is bizarre.": 1
Michael Winner: 4
Allan A. Goldstein: 1
Newt Arnold: 1
sSidney FranklinVictor FlemingGustav Machatý: 1
Andrzej Bartkowiak: 4
Mark Piznarski: 1
Mark Hanlon: 1
Peter Brook: 2
Alain Tanner: 1
Luis Valdez: 1
David Seltzer: 3
sBibo BergeronDon PaulJeffrey Katzenberg: 1
George Fitzmaurice: 1
Bruce Joel Rubin: 1
Bonnie Hunt: 1
Pip Karmel: 1
Richard Quine: 1
Steve Gordon: 1
Neal Israel: 2
Jon Jost: 1
Edward Norton: 1
Marek Kanievska: 2
Damien O'Donnell: 2
Julien Temple: 3
Bobcat Goldthwait: 4
Morton DaCosta: 2
Davis Guggenheim: 4
Gina Prince-Bythewood: 2
Jonathan Mostow: 3
Sofia Coppola: 7
Bharat Nalluri: 1
Matt Williams: 1
John Swanbeck: 1
Kevin Jordan: 1
sAdam SimonDarren Patrick Moloney: 1
Jonathan Winfrey: 1
Justin Kerrigan: 1
Jim McBride: 3
Dario Argento: 7
sMartin DavidsonStephen Verona: 1
Stan Dragoti: 4
sScott AlexanderLarry Karaszewski: 1
Peter M. Cohen: 1
sGeorge SidneyJoseph BarberaWilliam Hanna: 1
Barbara Sonneborn: 1
sEric LeightonRalph Zondag: 1
Todd Phillips: 9
Floyd Mutrux: 1
Tom Dey: 3
Jon Reiss: 1
Herk Harvey: 1
David Miller: 3
Lewis Gilbert: 5
Agnès Varda: 3
Edward Ludwig: 1
Val Guest: 1
 Lucio Fulci always carried around a bag with his trademark pipe and tobacco. One day on set he reached into his bag and found a handful of maggots (which had been used earlier to film the scene in which maggots blow in through a window). The perpetrator of this prank is rumored to be Christopher George, the film's lead actor, who did not get along well with Fulci.: 1
Marco Ferreri: 1
David Schmoeller: 1
David Allen: 1
David DeCoteau: 2
Jeff Burr: 2
Jerry London: 1
Joe Camp: 3
Ron Fricke: 2
Otto Preminger: 5
James Komack: 1
Noel Black: 1
sRichard W. HainesLloyd Kaufman: 1
s Cut?: 1
sMichael HerzLloyd Kaufman: 2
sGeorge MillerGeorge Ogilvie: 1
Mick Garris: 1
Craig R. Baxley: 1
 Franco Zeffirelli reportedly wanted Mel Gibson for the title role after seeing his near-suicide scene in Смертельное оружие (1987).: 1
Gordon Parks: 1
Ivan Passer: 1
James Bridges: 5
Sergei Eisenstein: 1
José Luis Cuerda: 1
Alison Maclean: 1
sPeter LordNick Park: 1
Des McAnuff: 1
's cut runs ca. 10 min. longer.: 1
Lance Hool: 1
Aaron Norris: 3
Gordon Hessler: 2
sGeorge JacksonDoug McHenry: 1
Mike Hodges: 4
Jamie Babbit: 2
Yang Zhang: 2
Michelangelo Antonioni: 5
Greg Harrison: 2
sKing VidorOtto BrowerWilliam Dieterle: 1
Jeremy Podeswa: 1
Sam Wanamaker: 1
Luis Puenzo: 1
Jûzô Itami: 1
Joan Chen: 1
David McNally: 2
Robert Lee King: 1
Nigel Cole: 4
Mario Bava: 1
Joseph Green: 1
 (1982): 1
Brian G. Hutton: 2
Stan Winston: 1
Robert Hiltzik: 1
James Signorelli: 1
Don Edmonds: 1
Lionel Coleman: 1
Jenniphr Goodman: 1
Frédéric Fonteyne: 1
sFenton BaileyRandy Barbato: 2
Gerard Stembridge: 1
Takao Okawara: 1
Elliot Silverstein: 1
Peyton Reed: 7
Michael Dinner: 1
Douglas Aarniokoski: 1
Benito Zambrano: 1
Joe Charbanic: 1
Christopher McQuarrie: 4
Rob Walker: 1
Rob Schmidt: 2
Bruce Paltrow: 1
John Ottman: 1
Fina Torres: 1
Sally Field: 1
Greg Berlanti: 3
Karyn Kusama: 3
Anthony Hickox: 1
William Asher: 2
sCharles BartonWalter Lantz: 1
Edward F. Cline: 1
Ray Kellogg: 1
Amy Holden Jones: 2
Deborah Brock: 1
Sally Mattison: 1
Carol Frank: 1
sBob BuchholzMamoru HosodaJeff Nimoy: 1
Stephen Kay: 2
Raymond De Felitta: 2
Rod Lurie: 2
Tom Laughlin: 2
George Pal: 2
Albert Band: 1
Charles Walters: 5
sJames AlgarClyde GeronimiJack Kinney: 1
Edgar G. Ulmer: 2
Stephen Daldry: 4
Lang Elliott: 1
sChia-Liang LiuJackie Chan: 1
Joe Berlinger: 1
Uli Edel: 6
McG: 6
Antony Hoffman: 1
Kenneth Lonergan: 3
Kevin Macdonald: 7
sStig BergqvistPaul Demeyer: 1
Courtney Solomon: 3
Nelson Shin: 1
Danny Leiner: 3
Ed Harris: 2
Terence Davies: 1
Patrick Lussier: 3
Billy Bob Thornton: 1
E. Elias Merhige: 3
John Wayne: 1
Ron Maxwell: 3
Fritz Böttger: 1
George Gallo: 3
Henry Bromell: 1
Jack Hill: 4
Francine McDougall: 2
Adam Shankman: 8
Dominik Moll: 1
sJoe DanteCarl GottliebPeter Horton: 1
Lyndall Hobbs: 1
John Flynn: 1
Cheech Marin: 1
Jerry Rees: 1
Steve De Jarnatt: 2
John R. Cherry III: 5
John Mackenzie: 2
Paul Newman: 1
Bob Giraldi: 2
 Dante and producer Michael Finnell were very skeptical about that idea and Spielberg insisted that they give him a screen test to just to see and was cast after impressing Dante and Finnell.: 1
Elaine May: 1
Rod Daniel: 5
Gary Goddard: 1
Charlie Loventhal: 1
Peter Werner: 2
Vic Sarin: 1
Cesc Gay: 1
sChris WeitzPaul Weitz: 2
Chuck Sheetz: 1
sPeter AskinDouglas McGrath: 1
Harry Sinclair: 1
Demian Lichtenstein: 1
Daniel Minahan: 1
Tommy O'Haver: 2
sDeborah HoffmannFrances Reid: 1
Bill Fishman: 1
Ralph Nelson: 4
sMichael PowellEmeric Pressburger: 3
Robert Fuest: 2
sJimmy T. MurakamiRoger Corman: 1
Sheldon Lettich: 4
Richard A. Colla: 1
Joe Roth: 3
J.B. Rogers: 2
Gregory Poirier: 1
Alejandro G. Iñárritu: 6
sDavid ShapiroLaurie Gwen Shapiro: 1
Bill Eagles: 1
Richard Dutcher: 1
Sharon Maguire: 2
Dennie Gordon: 2
Andrew Dominik: 3
Tom Green: 1
Jordan Walker-Pearlman: 1
Harald Zwart: 4
François Ozon: 3
Leni Riefenstahl: 1
Frederick De Cordova: 1
Colin Higgins: 3
Roy Rowland: 1
Jules Dassin: 2
sChris HegedusJehane Noujaim: 1
sAndrew AdamsonVicky Jenson: 1
Amos Kollek: 1
sEric ValliMichel Debats: 1
Donald Wrye: 1
Dale Launer: 1
Edward Yang: 1
Henry King: 2
Luke Greenfield: 4
Thomas Bezucha: 3
sAlan CummingJennifer Jason Leigh: 1
Jan Hrebejk: 1
sCosta BotesPeter Jackson: 1
Peter Markle: 4
John Stockwell: 4
Louis C.K.: 5
Adam Marcus: 1
Jonathan Glazer: 3
Raoul Peck: 2
Lawrence Guterman: 2
Chris Nahon: 2
Léa Pool: 1
sVirginie DespentesCoralie Trinh Thi: 1
Mario Monicelli: 1
Hal Needham: 3
sHal NeedhamRalph Bakshi: 1
sNorman TaurogIshirô Honda: 1
Lee Frost: 1
Douglas Sirk: 3
Alexander Mackendrick: 3
Elio Petri: 2
 Dario Argento's original idea was that the ballet school would accommodate young girls no older than 12 years. However, the studio and producer Salvatore Argento (his father) denied his request because a film this violent involving children would almost certainly be banned. Dario raised the age limit of the girls to 20 years but did not rewrite the script, hence the naiveté of the characters and the occasionally childlike dialogue. He also put all the doorknobs at about the same height as the actress' heads so they would have to raise their arms in order to open the doors, just like children.: 1
Wei Lo: 1
sWei LoChia-Hsiang Wu: 1
sRobert ClouseBruce Lee: 1
Michael Schultz: 2
Bruce Lee: 1
sHironobu SakaguchiMotonori Sakakibara: 1
Robert Luketic: 6
Roger Gnoan M'Bala: 1
Joel Hopkins: 1
Jon Favreau: 8
sDon KempfJames D. Stern: 1
Mark Osborne: 2
George Casey: 2
Ernest Thompson: 1
Aki Kaurismäki: 5
Bud Yorkin: 2
Allan Arkush: 1
Bruno Nuytten: 1
Joan Micklin Silver: 2
Mark Goldblatt: 2
Buddy Van Horn: 3
 Frank Oz has said that audiences were very surprised to learn that the scene was not part of the finished movie: 1
 Peter Greenaway, there are one hundred things beginning with the letter "s" in Smut's (Jason Edwards') room and one hundred things beginning with the letter "m" in Madgett's (Bernard Hill's) room.: 1
Daniel Goldberg: 1
Bud S. Smith: 1
Frank LaLoggia: 1
 Richard Benjamin that it was one of the worst movies he had ever seen, according to Editor Jim Clark, who was drafted in to see if he could rescue it.: 1
Bob Swaim: 1
Paul Mazursky: 5
William Richert: 1
Percy Adlon: 1
Dan O'Bannon: 1
Geoff Burrowes: 2
 Sidney Lumet writes in his book "Making Movies" about an argument between River Phoenix and writer Naomi Foner. A scene in the movie concerns the character played by Phoenix being interrupted while practicing a classical piano solo. In the script, when he is caught, he breaks into a jazz riff to cover his "embarrassment" at being caught doing something serious. Phoenix fought hard against this, feeling that his character would never be embarrassed about working at the piano. Lumet was so impressed by the point Phoenix made, he shot the scene the way Phoenix wanted it.: 1
George Sluizer: 2
Shin'ya Tsukamoto: 1
Yahoo Serious: 2
Sam Firstenberg: 2
Robert Radler: 1
Albert Pyun: 5
Gary David Goldberg: 2
Martin Davidson: 2
's Son's Cut") features both the video version and an even shorter (75 minute) print.: 1
Eddie Murphy: 1
sMark DiSalleDavid Worth: 1
Richard Greenberg: 1
sWoody AllenFrancis Ford CoppolaMartin Scorsese: 1
Thomas J. Wright: 1
John Cameron Mitchell: 3
Silvio Soldini: 1
Kiyoshi Kurosawa: 2
Joel Hershman: 1
David Wain: 5
Alejandro Jodorowsky: 5
Paul Bartel: 2
Andrei Konchalovsky: 1
Jay Levey: 1
Robert Klane: 1
Karel Reisz: 3
Frank Henenlotter: 1
Claire Denis: 1
Édouard Molinaro: 3
Steven M. Martin: 1
Robert Clouse: 2
Julie Davis: 2
Blair Hayes: 1
Michael Tollin: 2
sBen EltonHugh Laurie: 1
Lukas Moodysson: 3
Maria Ripoll: 1
Tim Blake Nelson: 3
Charles T. Kanganis: 1
Shin Sang-ok: 1
Robin Hardy: 1
Mark Brown: 1
Michael Cuesta: 2
Mark Jonathan Harris: 1
Daniel Sackheim: 1
sJacob KornbluthJosh Kornbluth: 1
: We ask ourselves, is she black? Is she white? We don't care. She's exotic. I want to see more of her breasts.: 1
Cory McAbee: 2
George Butler: 1
Sergio Corbucci: 2
Vladimir Menshov: 2
sRobert StevensonGeoffrey Barkas: 1
Anthony Page: 1
Franc Roddam: 1
Rudolph Maté: 2
Eric Hannah: 1
Lucrecia Martel: 1
Samuel Fuller: 5
Ulli Lommel: 1
Claude Pinoteau: 2
Nancy Walker: 1
Joel Oliansky: 1
Rob Pritts: 1
Christine Lahti: 1
sHirotsugu KawasakiNorihiko SutôKatsuhiro Ôtomo: 1
sDon SiegelClint Eastwood: 1
Dorian Walker: 1
Stephen Low: 1
Neal Slavin: 1
Steve Beck: 2
Jonathan Teplitzky: 1
's Cut? What are the differences?: 1
Joel Coen: 1
Robert Guédiguian: 2
sPete DocterDavid SilvermanLee Unkrich: 1
s (2015): 1
David Atkins: 1
sBrendan MalloyEmmett Malloy: 1
Todd Field: 2
Irving Rapper: 1
Robert Moore: 2
Dominique Deruddere: 1
 Peter Weir asked tribal Aboriginal actors David Gulpilil and Nandjiwarra Amagula about the script and incorporated their reactions to the finished dialogue.: 1
Ib Melchior: 1
James Fargo: 2
Steve Carver: 1
Harry Hook: 1
Kevin Connor: 3
 John Moore was nearly killed while operating the camera for the shot where the tank busts through the wall. He was pulled out of the way by stuntman Jimmy N. Roberts just in time. This take was used in the movie, and Moore's being pulled back is why the shot suddenly shakes.: 1
Scott J. Gill: 1
Patrick Stettner: 2
Danis Tanovic: 1
René Clair: 2
Josef von Sternberg: 1
Joel Gallen: 3
Richard Eyre: 3
Mohsen Makhmalbaf: 1
Ray Lawrence: 1
Christopher Morahan: 1
Lamont Johnson: 1
Jeff Bleckner: 3
Jesse Dylan: 3
John A. Davis: 2
